1.000000000000000000e+00	8.964440383379184141e-01
1.000000000000000000e+00	7.210472599499965218e-01
0.000000000000000000e+00	-5.366988521618593078e-02
1.000000000000000000e+00	6.086732064372235573e-01
0.000000000000000000e+00	-7.119344027396815044e-02
0.000000000000000000e+00	2.074954285802534937e-01
0.000000000000000000e+00	3.860177909389740925e-01
1.000000000000000000e+00	4.572177542332965805e-01
1.000000000000000000e+00	7.830576003881505320e-01
1.000000000000000000e+00	6.290311077391476102e-01
0.000000000000000000e+00	6.549535745388834762e-02
0.000000000000000000e+00	3.394511171229883106e-01
0.000000000000000000e+00	4.599021729785673918e-01
1.000000000000000000e+00	7.408004094411716478e-01
1.000000000000000000e+00	2.903043615203550476e-01
0.000000000000000000e+00	9.345742453384113524e-02
1.000000000000000000e+00	9.481041426357644797e-01
1.000000000000000000e+00	5.254566082503219215e-01
0.000000000000000000e+00	-4.011037074611547570e-01
1.000000000000000000e+00	6.836510175201798711e-01
0.000000000000000000e+00	-1.541044682785345787e-01
0.000000000000000000e+00	2.597930785414016008e-01
1.000000000000000000e+00	1.133310307460847488e+00
0.000000000000000000e+00	5.621965266251135462e-01
0.000000000000000000e+00	-1.694433669564104072e-01
0.000000000000000000e+00	1.246298098294748857e-01
1.000000000000000000e+00	9.292639058329223989e-01
0.000000000000000000e+00	-1.207232166264702311e-01
1.000000000000000000e+00	1.234066900440205172e+00
1.000000000000000000e+00	6.220899278097616891e-01
1.000000000000000000e+00	6.104400731559427307e-01
0.000000000000000000e+00	-1.791470633698416803e-01
1.000000000000000000e+00	9.507661311079406152e-01
1.000000000000000000e+00	7.768182040562511270e-01
1.000000000000000000e+00	6.863019745262364246e-01
1.000000000000000000e+00	5.306092179313360857e-01
1.000000000000000000e+00	6.532605033585686671e-01
1.000000000000000000e+00	9.465973079262359757e-01
0.000000000000000000e+00	-1.172797675299520476e-01
1.000000000000000000e+00	6.141312268570353616e-01
1.000000000000000000e+00	1.094497727981216695e+00
1.000000000000000000e+00	6.191020884688240855e-01
1.000000000000000000e+00	9.725859864195756099e-01
0.000000000000000000e+00	3.469148104203613747e-01
0.000000000000000000e+00	4.326392713543560364e-01
0.000000000000000000e+00	5.680748638804330453e-01
1.000000000000000000e+00	1.173232334279756151e+00
0.000000000000000000e+00	5.722945893024163760e-02
1.000000000000000000e+00	6.194915775582414685e-01
1.000000000000000000e+00	9.630104303865527626e-01
1.000000000000000000e+00	7.271789881523209598e-01
0.000000000000000000e+00	2.356329807231135887e-01
0.000000000000000000e+00	5.089417682859627146e-01
0.000000000000000000e+00	4.398114870874164639e-01
0.000000000000000000e+00	3.357562324879164728e-01
1.000000000000000000e+00	1.075259551823306570e+00
0.000000000000000000e+00	3.646377183601284266e-01
1.000000000000000000e+00	7.215629151560264409e-01
1.000000000000000000e+00	1.222139469563430891e+00
1.000000000000000000e+00	4.254467181313021373e-01
1.000000000000000000e+00	1.677371495170207005e+00
1.000000000000000000e+00	8.070288906088992631e-01
0.000000000000000000e+00	-3.229897732363778279e-02
1.000000000000000000e+00	1.137062107932337973e+00
1.000000000000000000e+00	7.776079665189279400e-01
0.000000000000000000e+00	9.444073448903804457e-02
0.000000000000000000e+00	-1.353649659785875481e-01
0.000000000000000000e+00	2.501615159951962597e-01
0.000000000000000000e+00	-2.592433349141931576e-01
0.000000000000000000e+00	2.523167964138575692e-01
1.000000000000000000e+00	3.939037144177673366e-01
0.000000000000000000e+00	-1.545455558685289443e-01
1.000000000000000000e+00	4.508032437257489811e-01
1.000000000000000000e+00	6.718194786883495695e-01
0.000000000000000000e+00	6.297477386180007353e-02
1.000000000000000000e+00	6.420164806108067390e-01
0.000000000000000000e+00	-3.017644971450463287e-01
1.000000000000000000e+00	7.357216664605319423e-01
0.000000000000000000e+00	-9.335546269143472908e-02
0.000000000000000000e+00	1.983615402162676178e-01
0.000000000000000000e+00	4.683662793113089751e-01
1.000000000000000000e+00	1.043866461576244742e+00
0.000000000000000000e+00	-7.904847579027726723e-02
0.000000000000000000e+00	1.293467733687545251e-01
1.000000000000000000e+00	7.211917661876157126e-01
0.000000000000000000e+00	-7.616772173552326108e-02
0.000000000000000000e+00	4.112434511222683442e-01
0.000000000000000000e+00	6.971976479676052219e-02
0.000000000000000000e+00	-3.269063110077686241e-01
0.000000000000000000e+00	2.592489639038163540e-01
0.000000000000000000e+00	4.386923256420224293e-01
0.000000000000000000e+00	1.468684858061895804e-01
0.000000000000000000e+00	3.021936161343589111e-01
0.000000000000000000e+00	4.789031335752615970e-01
0.000000000000000000e+00	1.337507360102401233e-01
1.000000000000000000e+00	8.754922191133007736e-01
1.000000000000000000e+00	5.851102405226061842e-01
0.000000000000000000e+00	-4.432098369127177029e-02
0.000000000000000000e+00	4.001522890872839106e-02
0.000000000000000000e+00	2.931419940433885873e-01
0.000000000000000000e+00	-1.801917336404318115e-01
1.000000000000000000e+00	1.138197866152652393e+00
1.000000000000000000e+00	8.011921002607967912e-01
1.000000000000000000e+00	9.242515696795212676e-01
1.000000000000000000e+00	1.031606193708896946e+00
1.000000000000000000e+00	7.461745924716828293e-01
1.000000000000000000e+00	4.840647409940763701e-01
0.000000000000000000e+00	4.413884699036433878e-01
1.000000000000000000e+00	9.337077561465531028e-01
1.000000000000000000e+00	6.823620641980502333e-01
1.000000000000000000e+00	6.333661762153295349e-01
0.000000000000000000e+00	1.122979428347272574e-01
0.000000000000000000e+00	3.526691522016814906e-01
1.000000000000000000e+00	6.730811095170393665e-01
1.000000000000000000e+00	8.595701594788554001e-01
1.000000000000000000e+00	9.928835636828886591e-01
0.000000000000000000e+00	5.585843888164653270e-01
1.000000000000000000e+00	8.692449588281416784e-01
0.000000000000000000e+00	4.652875312888799519e-01
0.000000000000000000e+00	3.456846336691014043e-01
1.000000000000000000e+00	1.128806629489830904e+00
0.000000000000000000e+00	4.833016346262325458e-01
1.000000000000000000e+00	4.239164091556335556e-01
1.000000000000000000e+00	9.111817352574780315e-01
0.000000000000000000e+00	-1.505895835703255081e-01
1.000000000000000000e+00	1.091129570569584928e+00
1.000000000000000000e+00	7.081562483255554596e-01
0.000000000000000000e+00	2.767249562326473122e-01
0.000000000000000000e+00	-2.354674088152045874e-01
1.000000000000000000e+00	7.199748364736766604e-01
0.000000000000000000e+00	7.370751699308538685e-01
0.000000000000000000e+00	4.079957716737471762e-01
0.000000000000000000e+00	-3.205980226568678759e-01
0.000000000000000000e+00	4.911391248260497666e-01
0.000000000000000000e+00	1.228229340277725845e-01
0.000000000000000000e+00	1.886017503612229945e-02
0.000000000000000000e+00	5.214540163613953228e-01
1.000000000000000000e+00	6.770328793283072466e-01
1.000000000000000000e+00	7.378403828564465972e-01
0.000000000000000000e+00	5.522629867972543849e-01
1.000000000000000000e+00	4.536795606343737575e-01
0.000000000000000000e+00	-4.524302885790562612e-02
0.000000000000000000e+00	6.267967737366012537e-01
0.000000000000000000e+00	4.307800141959813311e-01
0.000000000000000000e+00	2.934541976854544987e-01
0.000000000000000000e+00	2.470412835623851666e-01
1.000000000000000000e+00	7.460144746253623005e-01
1.000000000000000000e+00	6.862853295456217140e-01
1.000000000000000000e+00	7.085557514825274739e-01
1.000000000000000000e+00	6.223923577022127951e-01
1.000000000000000000e+00	4.009808837557449213e-01
1.000000000000000000e+00	1.063924104477661059e+00
1.000000000000000000e+00	8.973114542324284182e-01
0.000000000000000000e+00	4.411571606069903395e-01
1.000000000000000000e+00	5.571603814567207547e-01
0.000000000000000000e+00	4.780600077192943553e-01
0.000000000000000000e+00	4.125901454654449241e-01
0.000000000000000000e+00	8.789408042752118455e-02
1.000000000000000000e+00	1.078105365548231331e+00
0.000000000000000000e+00	1.280972322898996651e-01
0.000000000000000000e+00	2.341131468799430571e-01
0.000000000000000000e+00	3.600507791461818319e-01
1.000000000000000000e+00	7.134645832912219765e-01
0.000000000000000000e+00	1.886656438285430337e-01
0.000000000000000000e+00	4.102554045458204346e-01
1.000000000000000000e+00	7.124906881422691241e-01
1.000000000000000000e+00	5.523115060010108657e-01
0.000000000000000000e+00	2.403928105326250952e-01
1.000000000000000000e+00	8.789456720563806336e-01
1.000000000000000000e+00	9.245418431758352096e-01
0.000000000000000000e+00	3.965983586331910948e-01
0.000000000000000000e+00	6.245972829529126136e-01
1.000000000000000000e+00	5.808899086485106444e-01
0.000000000000000000e+00	1.272769007507643380e-01
1.000000000000000000e+00	6.809023088499549514e-01
0.000000000000000000e+00	3.463416117310684217e-01
0.000000000000000000e+00	4.102882190188997802e-01
0.000000000000000000e+00	3.216204921803091921e-01
0.000000000000000000e+00	1.302480567142189349e-01
1.000000000000000000e+00	8.861799724553519608e-01
0.000000000000000000e+00	1.796639446366111725e-01
1.000000000000000000e+00	4.474617437023726829e-01
1.000000000000000000e+00	1.125753233070818649e+00
1.000000000000000000e+00	1.481042935064662114e+00
1.000000000000000000e+00	3.391837230561995375e-01
0.000000000000000000e+00	3.139863230107260428e-01
0.000000000000000000e+00	5.646186859528030677e-01
1.000000000000000000e+00	1.251504452877848061e+00
1.000000000000000000e+00	6.002559345578173389e-01
0.000000000000000000e+00	4.079041364079153409e-01
0.000000000000000000e+00	2.628141589315544646e-01
1.000000000000000000e+00	6.865593597727586150e-01
0.000000000000000000e+00	3.311459944693217472e-01
0.000000000000000000e+00	2.135354820844910795e-01
1.000000000000000000e+00	6.364861888294740533e-01
1.000000000000000000e+00	1.266796784896048189e+00
1.000000000000000000e+00	1.276762439699600682e+00
0.000000000000000000e+00	3.589410254778494513e-01
1.000000000000000000e+00	7.448577259858618627e-01
0.000000000000000000e+00	1.403467761396685332e-01
0.000000000000000000e+00	3.951335282281627226e-01
1.000000000000000000e+00	1.047632667810089790e+00
1.000000000000000000e+00	8.958461569714611938e-01
1.000000000000000000e+00	7.247288942257682498e-01
1.000000000000000000e+00	6.965140040154723655e-01
0.000000000000000000e+00	3.259793430958229932e-01
1.000000000000000000e+00	4.589133346988471529e-01
1.000000000000000000e+00	4.836559510069947110e-01
0.000000000000000000e+00	6.215919538742068484e-01
1.000000000000000000e+00	1.140064237052053286e+00
0.000000000000000000e+00	-2.233682902117006541e-01
1.000000000000000000e+00	7.234013162337514791e-01
